"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","median","",1298.2552001939
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.01",1044.87552296174
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.025",1051.48690534575
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.05",1071.84352916589
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.1",1086.29825445605
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.15",1103.41543157969
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.2",1117.93869808277
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.25",1129.57367515259
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.3",1140.05564173974
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.35",1153.54428531079
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.4",1164.40537750378
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.45",1174.34059606721
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.5",1183.13819030738
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.55",1192.78810913923
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.6",1200.46945490561
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.65",1209.37110424283
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.7",1217.19872298242
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.75",1227.22795869064
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.8",1237.41621994836
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.85",1248.4667525906
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.9",1259.87758545192
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.95",1278.9174842825
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.975",1295.7809312198
2024-11-06,"ARI incidence",2024-10-20,-1,"BE","quantile","0.99",1306.54571981115
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","median","",660.846368821744
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.01",599.6579143785
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.025",604.212145753078
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.05",611.197441874338
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.1",623.17274841394
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.15",632.381965473033
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.2",637.147253703855
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.25",641.192052689435
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.3",643.976310377004
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.35",647.337774525388
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.4",651.28464568664
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.45",656.6144838085
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.5",661.540617721656
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.55",665.608643119756
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.6",670.114523773463
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.65",673.509846894721
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.7",677.239482194019
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.75",682.88790968645
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.8",687.494556452151
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.85",694.674858478836
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.9",701.062788960023
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.95",722.529708224954
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.975",738.584554918411
2024-11-06,"ARI incidence",2024-10-20,-1,"BG","quantile","0.99",750.598399621875
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","median","",1808.97386822253
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.01",1487.70765337303
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.025",1519.57488858501
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.05",1594.51539499376
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.1",1635.10288484986
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.15",1683.83678834115
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.2",1710.83337006995
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.25",1730.25607254149
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.3",1742.61724423497
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.35",1758.08225919435
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.4",1774.24962502935
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.45",1789.97411901739
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.5",1808.97386822253
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.55",1824.69979129973
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.6",1842.28588454051
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.65",1859.94008861793
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.7",1874.63229228551
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.75",1899.65215387217
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.8",1924.93196903635
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.85",1958.88670043456
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.9",2000.96336509464
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.95",2039.47481697715
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.975",2094.79712768702
2024-11-06,"ARI incidence",2024-10-20,-1,"DE","quantile","0.99",2136.67760388264
