origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.01,1143.00
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.01,739.04
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.01,450.88
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.01,266.48
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.025,1152.76
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.025,744.12
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.025,454.91
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.025,269.43
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.05,1199.88
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.05,799.65
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.05,504.09
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.05,308.20
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.1,1264.32
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.1,876.26
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.1,574.59
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.1,363.69
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.15,1284.46
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.15,893.56
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.15,585.73
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.15,371.86
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.2,1679.92
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.2,1258.54
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.2,878.24
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.2,585.59
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.25,1702.75
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.25,1282.87
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.25,896.45
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.25,598.20
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.3,1726.26
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.3,1299.60
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.3,910.67
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.3,610.83
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.35,1772.87
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.35,1417.16
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.35,1047.66
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.35,743.47
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.4,1792.06
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.4,1431.87
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.4,1069.46
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.4,762.88
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.45,1814.71
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.45,1448.10
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.45,1083.78
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.45,773.96
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.5,1948.08
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.5,1554.05
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.5,1137.67
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.5,788.84
2024-12-04,ILI incidence,2024-12-01,1,AT,quantile,0.55,1962.05
2024-12-04,ILI incidence,2024-12-08,2,AT,quantile,0.55,1565.24
2024-12-04,ILI incidence,2024-12-15,3,AT,quantile,0.55,1150.70
2024-12-04,ILI incidence,2024-12-22,4,AT,quantile,0.55,799.65
