origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.400,92.70000000000002
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.450,103.3
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.500,112.1
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.550,122.10000000000001
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.600,132.3
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.650,142.29999999999998
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.700,153.7
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.750,167.025
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.800,182.39999999999998
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.850,203.2
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.900,238.81000000000003
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.950,406.4249999999996
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.975,482.1
2024-11-27,ILI incidence,2,2024-12-01,BE,quantile,0.990,523.0140000000004
2024-11-27,ILI incidence,2,2024-12-01,BE,median,,112.1
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.010,0.0
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.025,0.0
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.050,0.0
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.100,0.0
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.150,0.0
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.200,13.679999999999968
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.250,37.30000000000004
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.300,54.5
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.350,69.80000000000001
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.400,84.89999999999999
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.450,99.85499999999998
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.500,112.5
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.550,126.1
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.600,139.7
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.650,154.77000000000007
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.700,170.72999999999993
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.750,187.29999999999998
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.800,210.52000000000007
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.850,240.61499999999995
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.900,300.1
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.950,455.9049999999999
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.975,513.4
2024-11-27,ILI incidence,3,2024-12-08,BE,quantile,0.990,573.9220000000005
2024-11-27,ILI incidence,3,2024-12-08,BE,median,,112.5
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.010,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.025,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.050,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.100,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.150,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.200,0.0
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.250,17.100000000000016
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.300,40.17000000000001
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.350,59.964999999999975
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.400,77.46000000000005
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.450,95.60000000000004
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.500,113.75000000000009
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.550,129.3
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.600,145.13999999999996
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.650,164.1
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.700,183.2
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.750,206.5
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.800,234.39999999999998
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.850,277.615
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.900,361.31000000000006
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.950,480.40999999999997
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.975,550.6075000000001
2024-11-27,ILI incidence,4,2024-12-15,BE,quantile,0.990,620.7080000000002
2024-11-27,ILI incidence,4,2024-12-15,BE,median,,113.75000000000009
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.010,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.025,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.050,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.100,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.150,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.200,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.250,0.0
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.300,0.10000000000000003
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.350,0.20000000000000004
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.400,0.30000000000000004
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.450,0.4
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.500,0.4
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.550,0.5
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.600,0.5
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.650,0.6000000000000001
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.700,0.8000000000000002
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.750,1.400000000000003
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.800,2.8999999999999995
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.850,6.4
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.900,11.110000000000035
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.950,23.8
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.975,26.599999999999998
2024-11-27,ILI incidence,1,2024-11-24,HR,quantile,0.990,39.9
2024-11-27,ILI incidence,1,2024-11-24,HR,median,,0.4
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.010,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.025,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.050,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.100,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.150,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.200,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.250,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.300,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.350,0.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.400,0.2
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.450,0.30000000000000004
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.500,0.4
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.550,0.5
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.600,0.7
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.650,1.0
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.700,1.6999999999999997
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.750,3.4
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.800,6.5
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.850,10.499999999999998
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.900,17.9
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.950,26.399999999999995
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.975,35.40499999999992
2024-11-27,ILI incidence,2,2024-12-01,HR,quantile,0.990,40.10100000000002
2024-11-27,ILI incidence,2,2024-12-01,HR,median,,0.4
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.010,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.025,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.050,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.100,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.150,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.200,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.250,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.300,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.350,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.400,0.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.450,0.20000000000000007
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.500,0.4
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.550,0.6
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.600,0.9000000000000001
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.650,1.6
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.700,3.129999999999927
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.750,6.0
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.800,9.799999999999999
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.850,12.499999999999996
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.900,22.200000000000006
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.950,28.299999999999997
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.975,39.7
2024-11-27,ILI incidence,3,2024-12-08,HR,quantile,0.990,45.401000000000025
2024-11-27,ILI incidence,3,2024-12-08,HR,median,,0.4
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.010,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.025,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.050,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.100,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.150,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.200,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.250,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.300,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.350,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.400,0.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.450,0.09999999999999998
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.500,0.4
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.550,0.7000000000000001
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.600,1.3000000000000027
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.650,2.5000000000000027
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.700,5.2
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.750,8.1
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.800,11.2
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.850,16.699999999999992
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.900,24.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.950,33.30499999999993
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.975,40.0
2024-11-27,ILI incidence,4,2024-12-15,HR,quantile,0.990,49.801000000000016
2024-11-27,ILI incidence,4,2024-12-15,HR,median,,0.4
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.010,0.0
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.025,0.0
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.050,0.0
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.100,11.399999999999995
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.150,15.4
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.200,17.099999999999998
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.250,17.8
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.300,18.299999999999997
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.350,18.9
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.400,19.5
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.450,19.9
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.500,20.599999999999998
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.550,21.099999999999998
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.600,21.299999999999997
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.650,21.9
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.700,22.5
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.750,23.199999999999996
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.800,23.7
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.850,25.4
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.900,30.5
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.950,45.7
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.975,60.79999999999999
2024-11-27,ILI incidence,1,2024-11-24,CZ,quantile,0.990,69.19999999999999
2024-11-27,ILI incidence,1,2024-11-24,CZ,median,,20.599999999999998
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.010,0.0
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.025,0.0
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.050,0.0
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.100,0.0
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.150,9.2
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.200,12.880000000000017
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.250,15.1
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.300,16.500000000000014
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.350,17.799999999999997
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.400,18.799999999999997
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.450,19.7
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.500,20.4
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.550,21.3
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.600,22.2
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.650,23.1
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.700,24.4
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.750,25.799999999999997
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.800,28.299999999999997
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.850,32.3
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.900,44.51000000000003
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.950,58.39999999999999
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.975,70.29999999999998
2024-11-27,ILI incidence,2,2024-12-01,CZ,quantile,0.990,88.70000000000002
2024-11-27,ILI incidence,2,2024-12-01,CZ,median,,20.4
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.010,0.0
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.025,0.0
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.050,0.0
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.100,0.0
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.150,0.8999999999999986
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.200,8.1
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.250,11.9
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.300,14.500000000000018
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.350,16.4
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.400,17.799999999999997
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.450,19.2
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.500,20.4
2024-11-27,ILI incidence,3,2024-12-08,CZ,quantile,0.550,21.799999999999997
