origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.01,51.78590470237821
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.01,48.920965597345344
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.01,50.48517619807009
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.01,53.71323372997051
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.025,55.09781653177211
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.025,52.86259897140073
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.025,54.79706270862575
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.025,58.24642391783759
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.05,60.51228908941921
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.05,59.306570561077535
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.05,61.84634191222243
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.05,65.65750100417813
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.1,70.99345621991881
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.1,71.78060981356269
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.1,75.49211676763308
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.1,80.00363291858682
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.15,81.08582217835612
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.15,83.79192186960766
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.15,88.63169863981737
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.15,93.81759195249144
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.2,90.8643517104294
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.2,95.4297251500953
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.2,101.36268658708197
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.2,107.20198634763908
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.25,100.39133457451408
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.25,106.7681530870498
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.25,113.76617768649906
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.25,120.24207541527284
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.3,109.71988835181727
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.3,117.87042295243378
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.3,125.91132745720046
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.3,133.01056401902892
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.35,118.8964838404417
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.35,128.7918414265444
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.35,137.8586377536423
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.35,145.57105921635133
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.4,127.96283826570782
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.4,139.5820577802761
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.4,149.66242159814632
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.4,157.9806615963346
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.45,136.957397102675
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.45,150.2868274489731
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.45,161.37273241418498
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.45,170.29199352916402
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.5,145.91655310097164
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.5,160.94946284066378
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.5,173.036951114744
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.5,182.5548677103529
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.55,154.87570909926828
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.55,171.61209823235447
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.55,184.70116981530305
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.55,194.81774189154183
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.6,163.87026793623545
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.6,182.31686790105147
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.6,196.41148063134168
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.6,207.1290738243713
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.65,172.93662236150158
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.65,193.1070842547832
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.65,208.2152644758457
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.65,219.5386762043545
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.7,182.113217850126
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.7,204.02850272889376
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.7,220.1625747722876
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.7,232.09917140167693
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.75,191.4417716274292
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.75,215.13077259427777
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.75,232.3077245429889
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.75,244.86766000543304
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.8,200.9687544915139
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.8,226.46920053123227
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.8,244.71121564240605
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.8,257.9077490730668
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.85,210.7472840235872
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.85,238.1070038117199
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.85,257.4422035896706
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.85,271.2921434682144
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.9,220.83964998202447
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.9,250.1183158677649
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.9,270.5817854618549
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.9,285.10610250211903
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.95,231.32081711252408
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.95,262.59235512025003
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.95,284.2275603172656
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.95,299.45223441652774
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.975,236.7352896701712
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.975,269.0363267099268
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.975,291.27683952086227
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.975,306.86331150286827
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.99,240.04720149956503
2024-11-27,ILI incidence,2024-12-01,2,BE,quantile,0.99,272.9779600839822
2024-11-27,ILI incidence,2024-12-08,3,BE,quantile,0.99,295.5887260314179
2024-11-27,ILI incidence,2024-12-15,4,BE,quantile,0.99,311.39650169073536
2024-11-27,ILI incidence,2024-11-24,1,BE,median,,145.91655310097164
2024-11-27,ILI incidence,2024-12-01,2,BE,median,,160.94946284066378
2024-11-27,ILI incidence,2024-12-08,3,BE,median,,173.036951114744
2024-11-27,ILI incidence,2024-12-15,4,BE,median,,182.5548677103529
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.01,9.915303083717593
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.01,6.841147582225457
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.01,4.809888761207073
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.01,3.554816123779468
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.025,10.371894429019038
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.025,7.43294402715869
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.025,5.492463457243488
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.025,4.295130987432781
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.05,11.118351894236724
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.05,8.400441284291439
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.05,6.608369360121898
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.05,5.505433290076709
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.1,12.56332097764372
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.1,10.273292303914095
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.1,8.76850520815771
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.1,7.848298745091967
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.15,13.954688618937691
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.15,12.076669508029278
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.15,10.848510347554583
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.15,10.104255096993745
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.2,15.302789711029966
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.2,13.823968141524189
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.2,12.86383477853725
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.2,12.29005928810094
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.25,16.616211730290757
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.25,15.526318590550762
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.25,14.827316225984722
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.25,14.419635008521915
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.3,17.902277645781997
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.3,17.193212290068967
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.3,16.749902057675584
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.3,16.504855682705937
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.35,19.167394078608343
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.35,18.832952979588505
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.35,18.64116976012624
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.35,18.556108973227808
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.4,20.417312306283364
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.4,20.452994995730904
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.4,20.50971712333215
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.4,20.58271997192755
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.45,21.65733255178471
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.45,22.0602080550333
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.45,22.363467639766665
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.45,22.59328243313583
2024-11-27,ILI incidence,2024-11-24,1,CZ,quantile,0.5,22.89247204243244
2024-11-27,ILI incidence,2024-12-01,2,CZ,quantile,0.5,23.661095078153263
2024-11-27,ILI incidence,2024-12-08,3,CZ,quantile,0.5,24.209921741595604
2024-11-27,ILI incidence,2024-12-15,4,CZ,quantile,0.5,24.595931263476675
